hhsize,sexo,hours_worked,province,inschool,minutes_work,minutes_study,minutes_bbsit,minutes_hprod,indig,RMG,year,FACTORY,age,FAC_AGE
9,masculino,0,chimaltenango,1,0,60,0,0,1,0,2011,1,7,7
3,masculino,0,chimaltenango,1,0,120,0,120,1,0,2011,1,11,11
3,femenino ,0,chimaltenango,0,0,0,0,0,1,0,2011,1,17,17
6,masculino,0,huehuetenango,1,0,390,0,150,1,0,2000,0,10,0
6,masculino,0,huehuetenango,1,0,495,0,0,1,0,2000,0,12,0
6,femenino ,0,huehuetenango,0,0,0,0,480,1,0,2000,0,17,0
4,masculino,0,escuintla,1,0,360,,0,1,0,2006,0,8,0
7,masculino,0,chimaltenango,0,310,0,0,60,1,0,2011,1,13,13
7,femenino ,72,chimaltenango,0,780,0,0,0,1,0,2011,1,16,16
7,masculino,66,chimaltenango,0,630,0,0,0,1,0,2011,1,10,10
7,masculino,66,chimaltenango,0,630,0,0,0,1,0,2011,1,9,9
5,masculino,0,totonicapan,1,60,450,0,0,1,0,2011,1,13,13
5,femenino ,40,totonicapan,0,480,0,0,0,1,1,2011,1,16,16
9,masculino,0,totonicapan,1,120,480,0,0,1,0,2011,1,9,9
9,masculino,20,totonicapan,1,0,0,0,360,1,0,2011,1,15,15
9,femenino ,0,totonicapan,0,0,0,0,0,1,0,2011,1,14,14
9,masculino,0,totonicapan,1,120,480,0,0,1,0,2011,1,12,12
3,masculino,0,totonicapan,1,60,420,0,0,1,0,2011,1,12,12
13,femenino ,0,chimaltenango,0,0,0,0,180,1,0,2011,1,14,14
13,femenino ,0,chimaltenango,1,0,300,0,0,1,0,2011,1,11,11
13,femenino ,60,chimaltenango,0,0,0,0,180,1,0,2011,1,18,18
13,masculino,0,chimaltenango,0,0,0,0,300,1,0,2011,1,13,13
13,masculino,0,chimaltenango,0,0,0,0,300,1,0,2011,1,15,15
7,masculino,0,chimaltenango,1,0,440,0,0,1,0,2011,1,7,7
6,masculino,0,jalapa,0,0,0,0,0,1,0,2014,0,18,0
4,femenino ,0,chimaltenango,1,0,300,0,180,1,0,2011,1,12,12
4,masculino,0,chimaltenango,1,0,300,0,0,1,0,2011,1,8,8
5,masculino,0,chimaltenango,1,0,240,0,0,1,0,2011,1,9,9
5,masculino,0,chimaltenango,1,0,180,0,0,1,0,2011,1,7,7
3,femenino ,0,chimaltenango,0,0,0,0,20,1,0,2011,1,18,18
10,femenino ,36,huehuetenango,0,15,0,30,635,1,0,2000,0,16,0
10,masculino,12,huehuetenango,1,15,360,0,240,1,0,2000,0,10,0
10,femenino ,72,huehuetenango,0,15,0,30,635,1,0,2000,0,18,0
10,masculino,12,huehuetenango,1,15,360,0,240,1,0,2000,0,11,0
10,masculino,12,huehuetenango,1,15,360,0,240,1,0,2000,0,7,0
10,masculino,12,huehuetenango,1,15,360,0,240,1,0,2000,0,8,0
5,masculino,0,chimaltenango,1,0,0,0,0,1,0,2011,1,8,8
7,femenino ,0,huehuetenango,1,0,0,0,360,1,0,2000,0,11,0
7,femenino ,0,totonicapan,1,60,480,0,0,1,0,2011,1,12,12
7,masculino,44,totonicapan,0,0,60,0,0,1,0,2011,1,15,15
7,masculino,0,totonicapan,1,60,480,0,0,1,0,2011,1,10,10
7,femenino ,0,totonicapan,1,60,420,0,0,1,0,2011,1,7,7
6,femenino ,42,chimaltenango,1,0,480,0,180,1,0,2011,1,17,17
6,femenino ,42,chimaltenango,1,0,420,0,90,1,0,2011,1,14,14
6,masculino,14,chimaltenango,1,0,480,0,150,1,0,2011,1,16,16
12,masculino,0,totonicapan,1,0,0,0,0,1,0,2011,1,8,8
12,masculino,72,totonicapan,0,730,0,0,0,1,1,2011,1,18,18
12,masculino,0,totonicapan,1,0,600,0,0,1,0,2011,1,13,13
12,masculino,0,totonicapan,1,0,0,0,0,1,0,2011,1,10,10
12,femenino ,60,totonicapan,0,615,0,0,0,1,0,2011,1,16,16
5,femenino ,0,chimaltenango,1,0,300,0,180,1,0,2011,1,7,7
5,femenino ,0,chimaltenango,1,0,360,0,150,1,0,2011,1,12,12
6,masculino,0,chimaltenango,1,0,300,0,285,1,0,2011,1,10,10
6,femenino ,56,chimaltenango,0,360,0,0,0,1,0,2011,1,18,18
2,masculino,60,totonicapan,0,0,0,0,0,1,0,2011,1,18,18
8,masculino,58,totonicapan,0,600,0,0,0,1,0,2011,1,17,17
8,masculino,16,totonicapan,1,180,300,0,0,1,0,2011,1,14,14
2,masculino,0,totonicapan,1,0,390,0,0,1,0,2011,1,12,12
9,masculino,0,jalapa,0,0,0,0,0,1,0,2014,0,17,0
3,femenino ,0,chimaltenango,0,0,0,480,120,1,0,2011,1,17,17
7,masculino,54,huehuetenango,0,0,0,0,540,1,0,2000,0,17,0
6,masculino,0,chimaltenango,1,0,480,0,0,1,0,2011,1,11,11
6,femenino ,0,chimaltenango,1,0,480,0,120,1,0,2011,1,14,14
8,femenino ,0,escuintla,1,0,360,,0,1,0,2006,0,9,0
8,femenino ,0,escuintla,1,0,360,,242,1,0,2006,0,13,0
8,femenino ,0,escuintla,1,0,360,,60,1,0,2006,0,11,0
8,masculino,0,escuintla,1,0,360,,0,1,0,2006,0,7,0
5,masculino,0,totonicapan,1,0,450,0,0,1,0,2011,1,12,12
5,femenino ,0,totonicapan,1,0,450,0,30,1,0,2011,1,13,13
5,femenino ,0,totonicapan,0,0,0,60,270,1,0,2011,1,17,17
2,masculino,98,escuintla,0,840,0,,120,1,0,2006,0,16,0
5,masculino,0,jalapa,1,10,310,0,0,1,0,2014,0,10,0
12,femenino ,0,huehuetenango,0,0,0,60,120,1,0,2000,0,7,0
12,masculino,0,huehuetenango,1,180,0,0,180,1,0,2000,0,10,0
12,masculino,54,huehuetenango,0,480,0,0,480,1,0,2000,0,11,0
12,masculino,54,huehuetenango,0,480,0,0,480,1,0,2000,0,15,0
12,masculino,54,huehuetenango,0,0,0,0,150,1,0,2000,0,17,0
10,masculino,65,chiquimula,0,120,0,0,720,1,0,2011,0,17,0
10,masculino,65,chiquimula,0,120,0,0,720,1,0,2011,0,15,0
10,masculino,0,chiquimula,1,120,0,0,720,1,0,2011,0,11,0
10,femenino ,0,chiquimula,1,0,0,480,480,1,0,2011,0,9,0
10,masculino,65,chiquimula,0,120,0,0,720,1,0,2011,0,13,0
7,masculino,35,chiquimula,1,480,0,0,0,1,0,2011,0,18,0
7,femenino ,0,chiquimula,1,0,0,0,660,1,0,2011,0,12,0
7,masculino,36,chiquimula,0,0,0,0,360,1,0,2011,0,13,0
7,femenino ,0,chiquimula,0,0,0,0,240,1,0,2011,0,16,0
6,masculino,35,huehuetenango,0,540,0,0,1080,1,0,2000,0,15,0
6,masculino,35,huehuetenango,0,570,0,0,1080,1,0,2000,0,12,0
6,femenino ,36,huehuetenango,0,570,0,0,1080,1,0,2000,0,7,0
4,masculino,0,chiquimula,1,0,0,0,0,1,0,2011,0,7,0
6,femenino ,0,chiquimula,1,0,0,0,120,1,0,2011,0,7,0
6,femenino ,0,chiquimula,0,0,0,0,480,1,0,2011,0,16,0
11,femenino ,0,huehuetenango,1,0,0,10,0,1,0,2000,0,7,0
5,masculino,0,chiquimula,1,0,0,0,60,1,0,2011,0,9,0
7,femenino ,0,jalapa,1,30,330,0,30,1,0,2014,0,14,0
7,femenino ,0,jalapa,1,30,330,0,30,1,0,2014,0,9,0
7,femenino ,0,jalapa,1,30,330,0,280,1,0,2014,0,12,0
7,femenino ,0,jalapa,1,0,0,0,380,1,0,2014,0,17,0
7,masculino,0,jalapa,1,30,330,0,180,1,0,2014,0,16,0
4,masculino,0,izabal,1,0,480,0,0,1,0,2011,0,18,0
6,masculino,0,jalapa,1,30,330,0,0,1,0,2014,0,12,0
6,masculino,22,jalapa,0,0,0,0,30,1,0,2014,0,11,0
5,femenino ,0,izabal,1,420,0,60,0,1,0,2011,0,10,0
5,masculino,0,izabal,1,0,300,0,60,1,0,2011,0,8,0
6,femenino ,0,escuintla,1,0,0,,60,1,0,2006,0,7,0
9,femenino ,0,izabal,1,30,300,0,180,1,0,2011,0,10,0
9,femenino ,0,izabal,0,0,0,0,691,1,0,2011,0,14,0
9,masculino,15,izabal,1,30,420,0,90,1,0,2011,0,16,0
9,masculino,40,izabal,0,420,420,0,120,1,0,2011,0,18,0
9,femenino ,24,izabal,0,30,300,0,90,1,0,2011,0,7,0
7,masculino,0,jalapa,0,0,0,0,0,1,0,2014,0,9,0
7,femenino ,0,jalapa,0,0,0,180,210,1,0,2014,0,14,0
6,masculino,0,jalapa,1,60,360,0,0,1,0,2014,0,7,0
8,femenino ,0,chiquimula,1,0,0,0,60,1,0,2011,0,11,0
8,femenino ,0,chiquimula,1,0,60,0,0,1,0,2011,0,9,0
8,masculino,0,chiquimula,0,0,0,0,0,1,0,2011,0,13,0
4,masculino,0,izabal,1,30,180,0,510,1,0,2011,0,13,0
4,masculino,0,izabal,1,30,240,0,390,1,0,2011,0,15,0
8,masculino,0,izabal,1,0,15,0,0,1,0,2011,0,8,0
8,femenino ,0,izabal,1,0,15,0,603,1,0,2011,0,12,0
8,masculino,0,izabal,1,0,15,60,0,1,0,2011,0,10,0
4,femenino ,0,izabal,1,0,360,0,692,1,0,2011,0,9,0
4,masculino,0,izabal,1,0,480,0,60,1,0,2011,0,15,0
8,masculino,0,izabal,1,0,300,0,0,1,0,2011,0,9,0
8,femenino ,0,izabal,1,0,300,0,120,1,0,2011,0,12,0
8,masculino,15,izabal,1,0,0,0,482,1,0,2011,0,16,0
8,masculino,28,izabal,1,0,120,0,240,1,0,2011,0,14,0
8,masculino,48,izabal,1,0,0,0,482,1,0,2011,0,18,0
8,masculino,28,izabal,1,0,120,0,362,1,0,2011,0,12,0
3,femenino ,0,chiquimula,0,0,0,780,270,1,0,2011,0,17,0
15,femenino ,0,huehuetenango,1,0,420,60,90,1,0,2000,0,10,0
10,femenino ,0,chiquimula,1,0,0,120,65,1,0,2011,0,13,0
10,masculino,0,chiquimula,1,0,0,0,480,1,0,2011,0,15,0
10,femenino ,0,chiquimula,1,0,0,120,65,1,0,2011,0,11,0
10,femenino ,0,chiquimula,1,0,0,0,0,1,0,2011,0,7,0
10,masculino,0,chiquimula,1,0,600,0,0,1,0,2011,0,16,0
10,femenino ,0,chiquimula,1,0,0,0,0,1,0,2011,0,8,0
4,femenino ,0,escuintla,1,0,420,,60,1,0,2006,0,8,0
6,masculino,0,chiquimula,1,0,120,0,240,1,0,2011,0,10,0
7,masculino,0,chiquimula,1,15,330,120,150,1,0,2011,0,11,0
7,masculino,0,chiquimula,1,15,360,0,334,1,0,2011,0,8,0
7,masculino,30,chiquimula,0,730,0,0,0,1,0,2011,0,14,0
7,femenino ,0,chiquimula,1,10,360,0,60,1,0,2011,0,13,0
9,masculino,0,baja verapaz,1,0,420,0,0,1,0,2011,0,12,0
9,masculino,0,baja verapaz,1,0,480,0,0,1,0,2011,0,17,0
9,masculino,0,baja verapaz,1,0,420,0,0,1,0,2011,0,14,0
9,masculino,0,baja verapaz,1,0,360,0,0,1,0,2011,0,10,0
2,femenino ,0,baja verapaz,0,0,0,0,360,1,0,2011,0,16,0
7,masculino,0,jalapa,0,0,0,0,0,1,0,2014,0,15,0
7,femenino ,0,chiquimula,0,0,0,300,180,1,0,2011,0,14,0
7,femenino ,0,chiquimula,1,360,0,0,0,1,0,2011,0,10,0
7,masculino,0,chiquimula,1,0,300,0,0,1,0,2011,0,8,0
9,masculino,48,huehuetenango,0,0,0,0,360,1,0,2000,0,15,0
9,masculino,28,huehuetenango,1,0,0,0,360,1,0,2000,0,10,0
9,masculino,0,huehuetenango,1,0,0,0,420,1,0,2000,0,11,0
9,masculino,0,huehuetenango,1,0,0,0,420,1,0,2000,0,9,0
9,masculino,0,huehuetenango,0,0,0,0,420,1,0,2000,0,7,0
7,femenino ,0,huehuetenango,1,0,0,240,285,1,0,2000,0,12,0
7,masculino,48,huehuetenango,1,0,0,0,600,1,0,2000,0,10,0
12,masculino,42,huehuetenango,1,15,0,0,660,1,0,2000,0,15,0
12,masculino,0,huehuetenango,1,0,0,0,600,1,0,2000,0,10,0
12,masculino,0,huehuetenango,0,0,0,0,600,1,0,2000,0,7,0
12,femenino ,0,huehuetenango,1,0,0,120,240,1,0,2000,0,13,0
13,masculino,35,huehuetenango,1,0,0,120,600,1,0,2000,0,10,0
13,femenino ,35,huehuetenango,1,0,0,120,600,1,0,2000,0,12,0
13,masculino,0,huehuetenango,1,0,0,0,420,1,0,2000,0,8,0
13,femenino ,35,huehuetenango,0,0,0,120,540,1,0,2000,0,14,0
8,femenino ,0,huehuetenango,0,0,0,120,120,1,0,2000,0,8,0
8,femenino ,0,huehuetenango,0,0,0,120,0,1,0,2000,0,7,0
8,femenino ,0,huehuetenango,1,0,0,120,120,1,0,2000,0,10,0
13,masculino,48,huehuetenango,0,60,0,0,600,1,0,2000,0,17,0
13,femenino ,0,huehuetenango,0,0,0,60,360,1,0,2000,0,9,0
13,masculino,48,huehuetenango,1,60,0,0,600,1,0,2000,0,15,0
13,femenino ,0,huehuetenango,1,0,0,0,240,1,0,2000,0,12,0
13,masculino,0,huehuetenango,1,0,0,60,360,1,0,2000,0,11,0
13,femenino ,0,huehuetenango,0,0,0,0,420,1,0,2000,0,17,0
12,masculino,48,huehuetenango,1,60,0,0,480,1,0,2000,0,12,0
12,masculino,48,huehuetenango,0,60,0,0,630,1,0,2000,0,16,0
12,masculino,48,huehuetenango,0,60,0,0,480,1,0,2000,0,9,0
12,masculino,48,huehuetenango,1,60,0,0,630,1,0,2000,0,14,0
12,femenino ,0,huehuetenango,0,0,0,0,360,1,0,2000,0,17,0
9,femenino ,0,huehuetenango,0,0,0,0,150,1,0,2000,0,10,0
9,femenino ,0,huehuetenango,0,0,0,0,120,1,0,2000,0,14,0
9,femenino ,0,huehuetenango,0,0,0,0,420,1,0,2000,0,12,0
9,femenino ,0,huehuetenango,0,0,0,480,0,1,0,2000,0,8,0
7,femenino ,0,huehuetenango,0,0,0,0,240,1,0,2000,0,8,0
7,masculino,40,huehuetenango,0,0,0,0,300,1,0,2000,0,18,0
7,masculino,0,huehuetenango,0,0,0,0,0,1,0,2000,0,15,0
7,femenino ,0,huehuetenango,0,0,0,0,240,1,0,2000,0,13,0
6,masculino,36,huehuetenango,0,450,0,0,0,1,0,2000,0,12,0
6,masculino,48,huehuetenango,0,570,0,0,0,1,0,2000,0,18,0
6,femenino ,0,huehuetenango,0,0,0,0,120,1,0,2000,0,9,0
6,masculino,0,huehuetenango,0,0,0,0,30,1,0,2000,0,11,0
11,masculino,0,huehuetenango,0,0,0,0,0,1,0,2000,0,7,0
7,masculino,0,huehuetenango,0,0,0,0,0,1,0,2000,0,8,0
7,femenino ,0,huehuetenango,0,0,30,0,210,1,0,2000,0,14,0
6,masculino,0,huehuetenango,0,0,0,0,20,1,0,2000,0,10,0
10,femenino ,0,jalapa,1,0,0,0,180,1,0,2014,0,9,0
10,masculino,0,jalapa,0,0,0,0,60,1,0,2014,0,13,0
10,femenino ,0,jalapa,0,0,0,0,450,1,0,2014,0,15,0
7,masculino,0,huehuetenango,1,0,0,60,30,1,0,2000,0,11,0
7,masculino,40,huehuetenango,0,505,0,30,0,1,0,2000,0,12,0
9,masculino,0,huehuetenango,1,0,0,15,10,1,0,2000,0,8,0
9,femenino ,0,huehuetenango,0,0,0,0,10,1,0,2000,0,7,0
9,masculino,48,huehuetenango,0,480,0,0,0,1,0,2000,0,16,0
9,masculino,0,huehuetenango,1,0,0,0,15,1,0,2000,0,7,0
7,femenino ,0,huehuetenango,0,0,0,120,230,1,0,2000,0,12,0
7,masculino,70,huehuetenango,0,0,0,60,145,1,0,2000,0,17,0
7,masculino,0,huehuetenango,1,0,0,0,25,1,0,2000,0,10,0
9,masculino,0,huehuetenango,1,60,0,25,180,1,0,2000,0,10,0
9,masculino,0,huehuetenango,1,60,0,60,300,1,0,2000,0,13,0
9,masculino,0,huehuetenango,0,60,0,60,310,1,0,2000,0,14,0
9,femenino ,24,huehuetenango,0,120,0,60,130,1,0,2000,0,16,0
9,masculino,0,huehuetenango,1,0,0,0,110,1,0,2000,0,10,0
9,masculino,0,huehuetenango,1,0,0,0,115,1,0,2000,0,12,0
5,masculino,0,huehuetenango,1,420,0,0,0,1,0,2000,0,16,0
5,femenino ,0,huehuetenango,1,0,0,0,60,1,0,2000,0,10,0
5,femenino ,0,huehuetenango,1,0,0,0,65,1,0,2000,0,14,0
7,femenino ,0,huehuetenango,0,0,0,120,255,1,0,2000,0,13,0
7,masculino,0,huehuetenango,1,390,0,60,10,1,0,2000,0,9,0
7,masculino,54,huehuetenango,0,510,0,15,0,1,0,2000,0,16,0
8,masculino,0,huehuetenango,0,20,0,15,145,1,0,2000,0,8,0
8,masculino,42,huehuetenango,0,20,0,0,330,1,0,2000,0,15,0
8,masculino,42,huehuetenango,0,20,0,30,420,1,0,2000,0,17,0
8,masculino,0,huehuetenango,1,20,0,0,320,1,0,2000,0,10,0
8,masculino,0,huehuetenango,1,20,0,30,345,1,0,2000,0,13,0
11,masculino,0,huehuetenango,1,0,0,60,310,1,0,2000,0,10,0
11,femenino ,2,huehuetenango,1,0,0,60,105,1,1,2000,0,13,0
11,femenino ,0,huehuetenango,1,0,0,0,140,1,0,2000,0,9,0
11,femenino ,4,huehuetenango,0,0,0,60,150,1,1,2000,0,16,0
9,masculino,0,jalapa,0,0,0,0,0,1,0,2014,0,17,0
9,masculino,0,jalapa,0,0,0,0,0,1,0,2014,0,14,0
9,masculino,0,jalapa,0,0,0,0,0,1,0,2014,0,16,0
10,femenino ,0,huehuetenango,0,0,0,0,120,1,0,2000,0,18,0
10,masculino,35,huehuetenango,1,0,0,0,480,1,0,2000,0,14,0
10,femenino ,0,huehuetenango,1,0,0,0,240,1,0,2000,0,8,0
10,femenino ,0,huehuetenango,1,0,0,0,480,1,0,2000,0,11,0
6,femenino ,0,huehuetenango,1,0,0,120,10,1,0,2000,0,9,0
6,femenino ,0,huehuetenango,1,0,0,0,0,1,0,2000,0,7,0
8,masculino,0,huehuetenango,1,0,0,0,240,1,0,2000,0,12,0
8,masculino,0,huehuetenango,1,0,0,0,15,1,0,2000,0,9,0
8,masculino,0,huehuetenango,1,0,0,0,240,1,0,2000,0,11,0
8,masculino,0,huehuetenango,1,0,0,0,255,1,0,2000,0,14,0
5,masculino,0,huehuetenango,1,0,0,0,240,1,0,2000,0,11,0
5,femenino ,0,huehuetenango,1,0,0,0,10,1,0,2000,0,7,0
8,femenino ,0,huehuetenango,1,0,0,30,20,1,0,2000,0,8,0
8,femenino ,0,huehuetenango,1,0,0,30,20,1,0,2000,0,10,0
8,masculino,0,huehuetenango,1,120,0,0,360,1,0,2000,0,14,0
8,femenino ,0,huehuetenango,1,0,0,120,180,1,0,2000,0,16,0
8,femenino ,0,huehuetenango,1,0,0,30,130,1,0,2000,0,12,0
7,masculino,0,huehuetenango,1,0,0,0,10,1,0,2000,0,9,0
7,masculino,0,huehuetenango,1,0,0,0,30,1,0,2000,0,12,0
7,masculino,24,huehuetenango,0,480,0,15,0,1,0,2000,0,13,0
8,femenino ,0,huehuetenango,0,0,0,90,285,1,0,2000,0,14,0
3,femenino ,77,huehuetenango,0,1440,0,0,,1,0,2000,0,18,0
4,masculino,0,huehuetenango,1,0,0,180,0,1,0,2000,0,9,0
7,femenino ,0,huehuetenango,1,0,0,360,0,1,0,2000,0,7,0
7,femenino ,0,huehuetenango,1,0,0,360,0,1,0,2000,0,9,0
4,femenino ,0,huehuetenango,0,0,0,480,250,1,0,2000,0,18,0
4,masculino,54,huehuetenango,0,30,0,120,540,1,0,2000,0,18,0
5,femenino ,0,huehuetenango,1,0,0,0,5,1,0,2000,0,9,0
5,masculino,0,huehuetenango,1,0,0,0,0,1,0,2000,0,7,0
7,masculino,0,huehuetenango,1,0,0,0,60,1,0,2000,0,10,0
7,masculino,0,huehuetenango,0,0,0,60,0,1,0,2000,0,8,0
8,femenino ,0,huehuetenango,0,0,0,360,240,1,0,2000,0,18,0
8,masculino,54,huehuetenango,0,1440,0,0,,1,0,2000,0,18,0
8,masculino,54,huehuetenango,0,1440,0,0,,1,0,2000,0,16,0
10,femenino ,15,huehuetenango,1,0,0,60,600,1,0,2000,0,14,0
10,masculino,0,huehuetenango,1,0,0,120,0,1,0,2000,0,9,0
6,masculino,0,huehuetenango,1,0,0,0,0,1,0,2000,0,8,0
6,masculino,10,huehuetenango,1,310,0,0,0,1,0,2000,0,11,0
10,femenino ,0,huehuetenango,1,0,0,0,15,1,0,2000,0,8,0
10,femenino ,0,huehuetenango,0,0,0,360,240,1,0,2000,0,17,0
10,femenino ,0,huehuetenango,1,0,0,60,120,1,0,2000,0,11,0
10,masculino,18,huehuetenango,1,0,0,0,600,1,0,2000,0,16,0
10,masculino,9,huehuetenango,1,0,0,60,480,1,0,2000,0,13,0
10,masculino,45,huehuetenango,0,0,0,60,600,1,0,2000,0,18,0
11,femenino ,0,huehuetenango,0,0,0,0,0,1,0,2000,0,7,0
11,femenino ,0,huehuetenango,0,0,0,120,120,1,0,2000,0,16,0
11,femenino ,0,huehuetenango,1,0,0,0,0,1,0,2000,0,12,0
11,femenino ,0,huehuetenango,0,0,0,180,120,1,0,2000,0,18,0
11,femenino ,0,huehuetenango,0,0,0,0,60,1,0,2000,0,14,0
11,femenino ,0,huehuetenango,1,0,0,0,0,1,0,2000,0,9,0
8,masculino,48,huehuetenango,0,120,0,0,480,1,0,2000,0,14,0
8,femenino ,0,huehuetenango,0,0,0,0,180,1,0,2000,0,13,0
8,masculino,0,huehuetenango,0,0,0,0,0,1,0,2000,0,11,0
8,masculino,0,huehuetenango,0,0,0,0,0,1,0,2000,0,8,0
8,masculino,48,huehuetenango,0,120,0,0,480,1,0,2000,0,18,0
8,femenino ,60,huehuetenango,1,105,0,0,615,1,0,2000,0,14,0
8,femenino ,60,huehuetenango,1,105,0,0,675,1,0,2000,0,12,0
8,masculino,0,huehuetenango,1,105,0,0,600,1,0,2000,0,8,0
8,femenino ,60,huehuetenango,1,105,0,0,675,1,0,2000,0,15,0
10,masculino,0,jalapa,0,0,0,0,0,1,0,2014,0,18,0
6,femenino ,0,huehuetenango,1,0,480,0,0,1,0,2000,0,7,0
6,femenino ,0,huehuetenango,1,0,480,0,85,1,0,2000,0,12,0
4,femenino ,0,jalapa,1,0,0,0,210,1,0,2014,0,14,0
4,femenino ,0,jalapa,1,0,0,0,150,1,0,2014,0,12,0
3,masculino,0,huehuetenango,1,0,480,0,0,1,0,2000,0,17,0
5,masculino,25,jalapa,1,320,320,0,0,1,0,2014,0,16,0
5,femenino ,21,jalapa,1,20,320,0,390,1,0,2014,0,12,0
5,femenino ,21,jalapa,1,20,320,0,430,1,0,2014,0,15,0
5,femenino ,0,huehuetenango,1,0,720,0,95,1,0,2000,0,15,0
5,masculino,12,jalapa,0,0,0,0,0,1,0,2014,0,14,0
5,masculino,0,huehuetenango,1,0,240,0,90,1,0,2000,0,12,0
5,masculino,0,huehuetenango,1,0,120,0,90,1,0,2000,0,13,0
4,masculino,0,huehuetenango,1,0,510,0,0,1,0,2000,0,7,0
4,femenino ,0,huehuetenango,1,0,510,0,60,1,0,2000,0,12,0
4,masculino,0,huehuetenango,1,0,480,0,30,1,0,2000,0,7,0
6,masculino,0,huehuetenango,1,0,7,0,0,1,0,2000,0,8,0
6,femenino ,0,huehuetenango,1,0,420,0,30,1,0,2000,0,15,0
6,femenino ,0,huehuetenango,1,0,420,0,30,1,0,2000,0,10,0
5,masculino,0,huehuetenango,1,0,450,0,0,1,0,2000,0,14,0
4,femenino ,35,huehuetenango,1,0,0,0,90,1,0,2000,0,17,0
4,masculino,6,huehuetenango,1,0,20,0,0,1,0,2000,0,10,0
4,femenino ,0,huehuetenango,1,0,420,0,0,1,0,2000,0,18,0
7,femenino ,0,huehuetenango,1,0,510,0,0,1,0,2000,0,15,0
7,masculino,0,huehuetenango,1,0,300,0,0,1,0,2000,0,18,0
7,masculino,0,huehuetenango,1,0,420,0,0,1,0,2000,0,10,0
7,masculino,0,huehuetenango,1,0,540,0,0,1,0,2000,0,13,0
4,masculino,0,huehuetenango,1,0,0,0,0,1,0,2000,0,14,0
4,femenino ,0,huehuetenango,1,0,300,0,0,1,0,2000,0,9,0
8,femenino ,0,huehuetenango,1,0,180,0,60,1,0,2000,0,10,0
8,masculino,0,huehuetenango,1,0,180,0,0,1,0,2000,0,12,0
8,masculino,0,huehuetenango,1,0,180,0,0,1,0,2000,0,8,0
4,masculino,20,huehuetenango,1,30,450,0,240,1,0,2000,0,17,0
4,masculino,8,huehuetenango,1,3,330,0,0,1,0,2000,0,10,0
4,masculino,0,huehuetenango,1,0,420,0,15,1,0,2000,0,11,0
4,femenino ,0,huehuetenango,1,0,420,0,15,1,0,2000,0,7,0
6,femenino ,0,huehuetenango,0,0,0,0,305,1,0,2000,0,15,0
6,femenino ,0,huehuetenango,1,0,120,0,305,1,0,2000,0,13,0
6,masculino,0,huehuetenango,1,0,240,0,210,1,0,2000,0,10,0
5,masculino,48,huehuetenango,0,60,0,0,360,1,0,2000,0,16,0
5,masculino,8,huehuetenango,1,60,0,0,485,1,0,2000,0,14,0
9,femenino ,0,huehuetenango,1,0,60,0,0,1,0,2000,0,8,0
9,femenino ,0,huehuetenango,1,0,240,0,10,1,0,2000,0,16,0
9,femenino ,0,huehuetenango,1,0,180,0,125,1,0,2000,0,14,0
9,femenino ,0,huehuetenango,1,0,270,0,0,1,0,2000,0,9,0
9,masculino,0,huehuetenango,0,0,0,0,550,1,0,2000,0,18,0
5,femenino ,0,huehuetenango,1,0,60,0,115,1,0,2000,0,11,0
5,femenino ,0,huehuetenango,1,0,300,0,110,1,0,2000,0,13,0
6,masculino,0,huehuetenango,1,0,180,0,30,1,0,2000,0,12,0
6,femenino ,0,huehuetenango,1,0,120,0,0,1,0,2000,0,8,0
6,femenino ,0,huehuetenango,1,0,60,0,270,1,0,2000,0,15,0
6,masculino,0,huehuetenango,1,0,120,0,0,1,0,2000,0,10,0
4,masculino,0,huehuetenango,1,0,420,0,0,1,0,2000,0,15,0
4,masculino,0,huehuetenango,1,0,180,0,60,1,0,2000,0,13,0
6,masculino,8,escuintla,1,0,0,,180,1,0,2006,0,12,0
6,femenino ,0,escuintla,1,0,0,,120,1,0,2006,0,11,0
6,femenino ,0,escuintla,1,0,0,,60,1,0,2006,0,8,0
6,masculino,0,huehuetenango,1,0,420,0,0,1,0,2000,0,7,0
6,femenino ,0,huehuetenango,1,0,420,0,0,1,0,2000,0,9,0
6,femenino ,0,huehuetenango,1,0,510,0,60,1,0,2000,0,14,0
6,masculino,0,huehuetenango,1,0,420,0,20,1,0,2000,0,12,0
4,masculino,0,huehuetenango,1,0,420,0,0,1,0,2000,0,12,0
6,femenino ,0,huehuetenango,1,0,300,0,10,1,0,2000,0,7,0
6,femenino ,0,huehuetenango,1,0,300,0,10,1,0,2000,0,9,0
6,masculino,0,huehuetenango,1,0,300,0,90,1,0,2000,0,11,0
7,masculino,0,escuintla,1,0,360,,60,1,0,2006,0,10,0
7,masculino,0,escuintla,1,0,360,,60,1,0,2006,0,12,0
7,masculino,0,escuintla,1,0,360,,60,1,0,2006,0,8,0
5,femenino ,0,escuintla,1,0,480,,180,1,0,2006,0,14,0
5,femenino ,0,escuintla,1,0,360,,180,1,0,2006,0,12,0
11,masculino,0,jalapa,1,40,340,0,0,1,0,2014,0,10,0
11,femenino ,0,jalapa,1,40,340,0,80,1,0,2014,0,10,0
11,masculino,22,jalapa,0,0,0,0,360,1,0,2014,0,17,0
11,femenino ,0,jalapa,1,40,340,0,140,1,0,2014,0,13,0
11,masculino,22,jalapa,0,0,0,0,360,1,0,2014,0,15,0
7,femenino ,0,jalapa,1,30,330,0,0,1,0,2014,0,7,0
